longitude,latitude,object,timestamp
-93.75,29.75,object1,09/01/20 10:43:00 AM
-93.66666667,29.75,object4,09/01/20 12:43:40 PM
-93.58333333,29.75,object2,09/01/20 09:59:19 AM
-93.5,29.75,object4,09/01/20 08:49:32 AM
-93.41666667,29.75,object2,09/01/20 08:08:45 AM
-93.33333333,29.75,object5,09/01/20 05:21:57 AM
-93.25,29.75,object2,09/01/20 08:21:16 AM
-93.16666667,29.75,object2,09/01/20 04:22:57 AM
-93.08333333,29.6667,object4,09/01/20 03:24:50 AM
-93,29.6667,object1,09/01/20 10:22:27 AM
-92.91666667,29.5833,object4,09/01/20 09:27:09 AM
-92.83333333,29.5833,object4,09/01/20 01:43:52 PM
-92.75,29.5833,object5,09/01/20 05:07:16 AM
-92.66666667,29.5833,object2,09/01/20 07:25:04 AM
-92.58333333,29.5833,object4,09/01/20 01:18:35 AM
-92.5,29.5833,object4,09/01/20 12:31:41 PM
-92.41666667,29.5833,object5,09/01/20 12:11:26 PM
-92.33333333,29.5833,object4,09/01/20 03:43:29 AM
-92.25,29.5833,object3,09/01/20 10:20:54 AM
-92.16666667,29.5833,object3,09/01/20 08:50:30 AM
-92.08333333,29.5833,object4,09/01/20 03:25:29 AM
-92,29.5833,object1,09/01/20 03:19:01 AM
-91.91666667,29.5833,object4,09/01/20 01:25:08 AM
-91.83333333,29.5833,object4,09/01/20 09:43:22 AM
-91.75,29.5833,object3,09/01/20 01:10:23 AM
-91.66666667,29.5833,object3,09/01/20 09:05:02 AM
-91.58333333,29.5,object1,09/01/20 10:19:50 AM
-91.5,29.5,object1,09/01/20 08:56:57 AM
-91.41666667,29.4167,object3,09/01/20 01:59:48 AM
-91.33333333,29.3333,object5,09/01/20 02:10:27 AM
-91.25,29.25,object2,09/01/20 03:48:58 AM
-91.16666667,29.1667,object5,09/01/20 07:25:15 AM
-91.08333333,29.1667,object2,09/01/20 12:24:21 PM
-91,29.1667,object1,09/01/20 01:19:59 AM
-90.91666667,29.1667,object4,09/01/20 01:54:55 AM
-90.83333333,29.1667,object2,09/01/20 12:36:36 PM
-90.75,29.1667,object4,09/01/20 06:27:08 AM
-90.66666667,29.1667,object3,09/01/20 01:29:32 AM
-90.58333333,29.1667,object5,09/01/20 06:30:54 AM
-90.5,29.1667,object3,09/01/20 01:51:09 AM
-90.41666667,29.1667,object2,09/01/20 03:39:56 AM
-90.33333333,29.1667,object3,09/01/20 04:11:18 AM
-90.25,29.1667,object2,09/01/20 04:46:57 AM
-90.16666667,29.1667,object3,09/01/20 03:10:18 AM
-90.08333333,29.1667,object4,09/01/20 04:25:28 AM
-90,29.1667,object2,09/01/20 05:51:15 AM
-89.91666667,29.25,object5,09/01/20 03:12:43 AM
-89.83333333,29.25,object2,09/01/20 11:23:48 AM
-89.75,29.25,object2,09/01/20 12:39:09 AM
-89.66666667,29.1667,object4,09/01/20 12:00:48 PM
-89.58333333,29.1667,object5,09/01/20 11:06:38 AM
-89.5,29.1667,object3,09/01/20 01:03:35 AM
-89.41666667,29.1667,object3,09/01/20 04:13:58 AM
-89.33333333,29.1667,object5,09/01/20 09:10:00 AM
-89.25,29.25,object5,09/01/20 06:15:13 AM
-89.16666667,29.3333,object2,09/01/20 10:04:16 AM
-89.16666667,29.4167,object2,09/01/20 06:24:11 AM
-89.16666667,29.5,object4,09/01/20 11:29:30 AM
-89.16666667,29.5833,object5,09/01/20 02:12:03 AM
-89.16666667,29.6667,object2,09/01/20 04:33:23 AM
-89.16666667,29.75,object4,09/01/20 03:40:29 AM
-89.16666667,29.8333,object1,09/01/20 11:02:20 AM
-89.16666667,29.9167,object3,09/01/20 08:04:46 AM
-89.16666667,30,object4,09/01/20 02:35:31 AM
-89.16666667,30.0833,object1,09/01/20 03:49:29 AM
-89.16666667,30.1667,object5,09/01/20 06:47:59 AM
-89.16666667,30.25,object2,09/01/20 08:28:41 AM
-89.08333333,30.3333,object1,09/01/20 03:17:16 AM
-89,30.3333,object3,09/01/20 12:36:01 PM
-88.91666667,30.3333,object1,09/01/20 07:13:29 AM
-88.83333333,30.3333,object2,09/01/20 10:58:36 AM
-88.75,30.3333,object5,09/01/20 11:02:50 AM
-88.66666667,30.3333,object5,09/01/20 09:42:18 AM
-88.58333333,30.3333,object2,09/01/20 01:53:31 AM
-88.5,30.3333,object5,09/01/20 03:53:01 AM
-88.41666667,30.3333,object4,09/01/20 01:28:41 AM
-88.33333333,30.3333,object3,09/01/20 11:38:05 AM
-88.25,30.3333,object5,09/01/20 07:13:17 AM
-88.16666667,30.3333,object5,09/01/20 12:42:57 AM
-88.08333333,30.3333,object1,09/01/20 12:01:52 PM
-88,30.3333,object4,09/01/20 09:56:13 AM
-87.91666667,30.3333,object4,09/01/20 08:34:51 AM
-87.83333333,30.3333,object1,09/01/20 08:51:25 AM
-87.75,30.3333,object3,09/01/20 10:34:38 AM
-87.66666667,30.3333,object3,09/01/20 08:59:39 AM
-87.58333333,30.4167,object4,09/01/20 12:21:05 AM
-87.5,30.4167,object2,09/01/20 06:43:04 AM
-87.41666667,30.4167,object1,09/01/20 04:34:10 AM
-87.33333333,30.4167,object2,09/01/20 08:14:37 AM
-87.25,30.4167,object4,09/01/20 01:36:16 AM
-87.16666667,30.4167,object5,09/01/20 08:11:32 AM
-87.08333333,30.4167,object2,09/01/20 11:05:30 AM
-87,30.4167,object5,09/01/20 03:41:28 AM
-86.91666667,30.4167,object5,09/01/20 07:16:25 AM
-86.83333333,30.4167,object2,09/01/20 01:03:44 AM
-86.75,30.4167,object4,09/01/20 11:12:51 AM
-86.66666667,30.4167,object2,09/01/20 11:36:27 AM
-86.58333333,30.4167,object4,09/01/20 05:28:08 AM
-86.5,30.4167,object4,09/01/20 01:47:30 AM
-86.41666667,30.4167,object2,09/01/20 04:14:55 AM
-86.33333333,30.3333,object3,09/01/20 08:20:33 AM
-86.25,30.25,object3,09/01/20 01:36:31 AM
-86.16666667,30.25,object5,09/01/20 12:55:30 AM
-86.08333333,30.25,object4,09/01/20 05:05:49 AM
-86,30.25,object1,09/01/20 01:10:11 AM
-85.91666667,30.25,object4,09/01/20 02:04:01 AM
-85.83333333,30.25,object5,09/01/20 03:36:54 AM
-85.75,30.1667,object4,09/01/20 02:21:33 AM
-85.66666667,30.0833,object2,09/01/20 01:03:27 PM
-85.58333333,30,object2,09/01/20 10:32:59 AM
-85.5,29.9167,object2,09/01/20 07:21:11 AM
-85.41666667,29.8333,object5,09/01/20 09:00:11 AM
-85.33333333,29.75,object2,09/01/20 02:42:19 AM
-85.25,29.75,object2,09/01/20 12:39:07 PM
-85.16666667,29.75,object2,09/01/20 03:30:37 AM
-85.08333333,29.8333,object3,09/01/20 10:28:17 AM
-85,29.8333,object2,09/01/20 07:37:51 AM
-84.91666667,29.8333,object5,09/01/20 01:03:26 AM
-84.83333333,29.8333,object5,09/01/20 01:28:08 PM
-84.75,29.9167,object2,09/01/20 07:15:39 AM
-84.66666667,29.9167,object2,09/01/20 10:42:55 AM
-84.58333333,29.9167,object3,09/01/20 07:11:47 AM
-84.5,29.9167,object2,09/01/20 01:23:18 AM
-84.41666667,30,object2,09/01/20 02:00:42 AM
-84.33333333,30,object3,09/01/20 05:02:25 AM
-84.25,30,object3,09/01/20 12:14:32 PM
-84.16666667,30,object3,09/01/20 12:27:18 AM
-84.08333333,30,object3,09/01/20 11:00:03 AM
-84,30,object3,09/01/20 10:42:57 AM
-83.91666667,29.9167,object1,09/01/20 08:39:58 AM
-83.83333333,29.9167,object3,09/01/20 09:43:31 AM
-83.75,29.8333,object4,09/01/20 08:20:27 AM
-83.66666667,29.75,object4,09/01/20 07:22:09 AM
-83.58333333,29.6667,object4,09/01/20 12:24:12 PM
-83.5,29.5833,object3,09/01/20 12:59:27 AM
-83.41666667,29.5,object3,09/01/20 01:48:16 AM
-83.33333333,29.4167,object1,09/01/20 01:07:30 PM
-83.25,29.3333,object4,09/01/20 03:42:31 AM
-83.16666667,29.25,object1,09/01/20 06:31:52 AM
-83.08333333,29.1667,object5,09/01/20 09:50:09 AM
-83,29.0833,object5,09/01/20 06:53:14 AM
-82.91666667,29,object4,09/01/20 08:02:58 AM
-82.83333333,28.9167,object3,09/01/20 12:44:41 PM
-82.75,28.8333,object2,09/01/20 07:00:36 AM
-82.75,28.75,object5,09/01/20 05:07:49 AM
-82.75,28.6667,object1,09/01/20 10:01:56 AM
-82.75,28.5833,object2,09/01/20 08:48:29 AM
-82.75,28.5,object1,09/01/20 02:16:06 AM
-82.75,28.4167,object2,09/01/20 01:21:24 PM
-82.75,28.3333,object1,09/01/20 08:22:52 AM
-82.75,28.25,object1,09/01/20 07:37:15 AM
-82.75,28.1667,object2,09/01/20 09:09:05 AM
-82.66666667,28.0833,object5,09/01/20 05:12:55 AM
-82.58333333,28,object4,09/01/20 06:10:28 AM
-82.58333333,27.9167,object2,09/01/20 12:08:06 PM
-82.58333333,27.8333,object5,09/01/20 11:59:15 AM
-82.58333333,27.75,object4,09/01/20 02:16:30 AM
-82.58333333,27.6667,object5,09/01/20 10:43:59 AM
-82.58333333,27.5833,object4,09/01/20 02:22:26 AM
-82.58333333,27.5,object1,09/01/20 08:25:48 AM
-82.5,27.4167,object5,09/01/20 02:15:24 AM
-82.5,27.3333,object2,09/01/20 11:10:51 AM
-82.41666667,27.25,object3,09/01/20 06:37:00 AM
-82.41666667,27.1667,object2,09/01/20 10:30:14 AM
-82.33333333,27.0833,object4,09/01/20 07:16:27 AM
-82.25,27,object3,09/01/20 06:37:39 AM
-82.16666667,26.9167,object1,09/01/20 04:04:29 AM
-82.08333333,26.8333,object4,09/01/20 07:04:16 AM
-82.08333333,26.75,object5,09/01/20 06:36:43 AM
-82.08333333,26.6667,object2,09/01/20 04:40:11 AM
-82.08333333,26.5833,object2,09/01/20 11:43:36 AM
-82,26.5,object3,09/01/20 06:11:56 AM
-81.91666667,26.4167,object1,09/01/20 11:25:26 AM
-81.83333333,26.3333,object4,09/01/20 09:38:21 AM
-81.75,26.25,object3,09/01/20 06:15:44 AM
-81.75,26.1667,object4,09/01/20 03:42:19 AM
-81.75,26.0833,object2,09/01/20 07:47:42 AM
-81.66666667,26,object2,09/01/20 11:55:23 AM
-81.58333333,25.9167,object4,09/01/20 06:19:11 AM
-81.5,25.8333,object3,09/01/20 01:01:06 AM
-81.41666667,25.75,object5,09/01/20 09:07:34 AM
-81.33333333,25.6667,object3,09/01/20 07:08:12 AM
-81.25,25.5833,object3,09/01/20 01:15:15 AM
-81.16666667,25.5,object2,09/01/20 12:25:15 PM
-81.08333333,25.4167,object5,09/01/20 12:23:46 AM
-81.08333333,25.3333,object3,09/01/20 04:12:04 AM
-81.08333333,25.25,object2,09/01/20 10:47:33 AM
-81.08333333,25.1667,object5,09/01/20 08:00:09 AM
-81,25.0833,object2,09/01/20 05:18:04 AM
-80.91666667,25,object2,09/01/20 01:10:15 AM
-80.83333333,25,object1,09/01/20 07:36:18 AM
-80.75,25.0833,object5,09/01/20 09:45:08 AM
-80.66666667,25.1667,object2,09/01/20 04:16:55 AM
-80.58333333,25.25,object5,09/01/20 06:36:15 AM
-80.5,25.3333,object5,09/01/20 11:46:30 AM
-80.41666667,25.4167,object4,09/01/20 01:29:14 AM
-80.33333333,25.5,object1,09/01/20 06:30:13 AM
-80.25,25.5833,object2,09/01/20 04:55:10 AM
-80.25,25.6667,object3,09/01/20 03:07:24 AM
-80.16666667,25.75,object1,09/01/20 10:40:41 AM
-80.16666667,25.8333,object4,09/01/20 11:14:07 AM
-80.08333333,25.9167,object3,09/01/20 06:04:55 AM
-80.08333333,26,object3,09/01/20 10:56:52 AM
-80.08333333,26.0833,object2,09/01/20 08:34:20 AM
-80.08333333,26.1667,object5,09/01/20 04:05:00 AM
-80.08333333,26.25,object5,09/01/20 02:02:10 AM
-80.08333333,26.3333,object1,09/01/20 06:36:34 AM
-80.08333333,26.4167,object3,09/01/20 02:31:10 AM
-80.08333333,26.5,object2,09/01/20 09:14:19 AM
-80.08333333,26.5833,object4,09/01/20 06:09:46 AM
-80.08333333,26.6667,object4,09/01/20 10:04:48 AM
-80.08333333,26.75,object4,09/01/20 06:08:36 AM
-80.08333333,26.8333,object3,09/01/20 11:25:05 AM
-80.16666667,26.9167,object4,09/01/20 04:26:56 AM
-80.16666667,27,object1,09/01/20 03:30:30 AM
-80.25,27.0833,object2,09/01/20 11:40:13 AM
-80.25,27.1667,object4,09/01/20 01:30:51 AM
-80.25,27.25,object3,09/01/20 03:33:10 AM
-80.33333333,27.3333,object2,09/01/20 07:09:27 AM
-80.33333333,27.4167,object2,09/01/20 01:00:57 AM
-80.33333333,27.5,object2,09/01/20 08:33:47 AM
-80.41666667,27.5833,object1,09/01/20 08:39:49 AM
-80.41666667,27.6667,object1,09/01/20 01:37:27 AM
-80.5,27.75,object1,09/01/20 11:55:29 AM
-80.5,27.8333,object2,09/01/20 08:30:20 AM
-80.58333333,27.9167,object1,09/01/20 01:26:16 PM
-80.58333333,28,object5,09/01/20 01:14:28 AM
-80.66666667,28.0833,object5,09/01/20 02:20:49 AM
-80.75,28.1667,object2,09/01/20 09:09:40 AM
-80.75,28.25,object3,09/01/20 02:57:37 AM
-80.75,28.3333,object3,09/01/20 06:14:03 AM
-80.83333333,28.4167,object1,09/01/20 01:07:36 AM
-80.83333333,28.5,object4,09/01/20 10:27:02 AM
-80.83333333,28.5833,object2,09/01/20 09:24:50 AM
-80.91666667,28.6667,object5,09/01/20 12:42:58 PM
-80.91666667,28.75,object1,09/01/20 06:41:58 AM
-80.91666667,28.8333,object2,09/01/20 10:31:03 AM
-80.91666667,28.9167,object2,09/01/20 10:16:20 AM
-81,29,object4,09/01/20 09:00:11 AM
-81,29.0833,object1,09/01/20 04:02:19 AM
-81.08333333,29.1667,object4,09/01/20 03:15:48 AM
-81.08333333,29.25,object1,09/01/20 06:40:41 AM
-81.16666667,29.3333,object3,09/01/20 05:10:20 AM
-81.16666667,29.4167,object1,09/01/20 01:01:44 PM
-81.25,29.5,object3,09/01/20 03:57:22 AM
-81.25,29.5833,object3,09/01/20 07:05:58 AM
-81.33333333,29.6667,object2,09/01/20 12:42:54 PM
-81.33333333,29.75,object3,09/01/20 12:39:29 PM
-81.33333333,29.8333,object5,09/01/20 12:13:14 PM
-81.33333333,29.9167,object5,09/01/20 04:44:34 AM
-81.41666667,30,object5,09/01/20 11:24:19 AM
-81.41666667,30.0833,object1,09/01/20 12:50:45 AM
-81.41666667,30.1667,object4,09/01/20 02:16:32 AM
-81.41666667,30.25,object3,09/01/20 03:28:37 AM
-81.41666667,30.3333,object4,09/01/20 12:15:33 PM
-81.41666667,30.4167,object1,09/01/20 10:11:34 AM
-81.41666667,30.5,object5,09/01/20 08:32:05 AM
-81.41666667,30.5833,object5,09/01/20 01:33:56 PM
-81.41666667,30.6667,object5,09/01/20 06:09:50 AM
-81.41666667,30.75,object2,09/01/20 04:34:30 AM
-81.41666667,30.8333,object2,09/01/20 11:07:25 AM
-81.33333333,30.9167,object3,09/01/20 06:09:13 AM
-81.33333333,31,object2,09/01/20 12:17:08 PM
-81.33333333,31.0833,object2,09/01/20 02:27:52 AM
-81.33333333,31.1667,object3,09/01/20 08:31:17 AM
-81.33333333,31.25,object3,09/01/20 06:03:10 AM
-81.25,31.3333,object1,09/01/20 01:33:08 AM
-81.16666667,31.4167,object2,09/01/20 04:37:03 AM
-81.16666667,31.5,object1,09/01/20 03:27:51 AM
-81.08333333,31.5833,object1,09/01/20 09:26:34 AM
-81.08333333,31.6667,object2,09/01/20 12:16:03 AM
-81.08333333,31.75,object5,09/01/20 09:17:31 AM
-81,31.8333,object5,09/01/20 09:41:54 AM
-80.91666667,31.9167,object2,09/01/20 04:44:14 AM
-80.91666667,32,object3,09/01/20 12:26:01 PM
-80.83333333,32.0833,object3,09/01/20 06:43:34 AM
-80.75,32.1667,object4,09/01/20 05:40:54 AM
-80.66666667,32.25,object4,09/01/20 03:39:18 AM
-80.58333333,32.3333,object3,09/01/20 08:23:55 AM
-80.5,32.4167,object1,09/01/20 11:08:11 AM
-80.41666667,32.5,object3,09/01/20 09:10:27 AM
-80.33333333,32.5833,object5,09/01/20 12:19:32 PM
-80.25,32.5833,object5,09/01/20 11:33:05 AM
-80.16666667,32.6667,object5,09/01/20 04:17:00 AM
-80.08333333,32.75,object1,09/01/20 10:29:56 AM
-80,32.75,object5,09/01/20 08:32:45 AM
-79.91666667,32.8333,object5,09/01/20 11:57:35 AM
-79.83333333,32.9167,object5,09/01/20 08:35:26 AM
-79.75,32.9167,object5,09/01/20 04:47:14 AM
-79.66666667,32.9167,object3,09/01/20 01:44:51 AM
-79.58333333,33,object1,09/01/20 07:50:02 AM
-79.5,33.0833,object2,09/01/20 10:26:38 AM
-79.41666667,33.1667,object4,09/01/20 01:17:38 PM
-79.33333333,33.1667,object2,09/01/20 01:50:55 AM
-79.25,33.25,object3,09/01/20 11:38:32 AM
-79.16666667,33.3333,object5,09/01/20 10:22:24 AM
-79.08333333,33.4167,object1,09/01/20 06:38:41 AM
-79,33.5,object4,09/01/20 03:04:18 AM
-78.91666667,33.5833,object1,09/01/20 09:24:04 AM
-78.83333333,33.6667,object3,09/01/20 10:35:21 AM
-78.75,33.75,object2,09/01/20 01:27:40 PM
-78.66666667,33.8333,object3,09/01/20 05:42:00 AM
-78.58333333,33.9167,object1,09/01/20 11:44:44 AM
-78.5,33.9167,object4,09/01/20 04:30:52 AM
-78.41666667,33.9167,object1,09/01/20 11:17:22 AM
-78.33333333,33.9167,object4,09/01/20 03:01:41 AM
-78.25,33.9167,object3,09/01/20 01:09:01 AM
-78.16666667,33.9167,object2,09/01/20 09:18:00 AM
-78.08333333,34,object4,09/01/20 08:36:27 AM
-78,34,object5,09/01/20 01:09:39 AM
-77.91666667,34.0833,object3,09/01/20 07:32:57 AM
-77.83333333,34.1667,object4,09/01/20 11:55:43 AM
-77.75,34.25,object4,09/01/20 06:28:56 AM
-77.66666667,34.3333,object5,09/01/20 05:27:18 AM
-77.58333333,34.4167,object2,09/01/20 03:42:43 AM
-77.5,34.5,object3,09/01/20 11:58:24 AM
-77.41666667,34.5833,object5,09/01/20 09:05:26 AM
-77.33333333,34.6667,object2,09/01/20 04:37:30 AM
-77.25,34.6667,object5,09/01/20 01:19:44 AM
-77.16666667,34.6667,object5,09/01/20 05:11:27 AM
-77.08333333,34.75,object5,09/01/20 12:03:20 AM
-77,34.75,object3,09/01/20 04:43:25 AM
-76.91666667,34.75,object1,09/01/20 08:43:31 AM
-76.83333333,34.75,object2,09/01/20 09:23:16 AM
-76.75,34.75,object2,09/01/20 11:38:24 AM
-76.66666667,34.75,object5,09/01/20 02:27:34 AM
-76.58333333,34.8333,object3,09/01/20 07:22:04 AM
-76.58333333,34.9167,object1,09/01/20 02:32:29 AM
-76.5,35,object3,09/01/20 07:44:01 AM
-76.5,35.0833,object1,09/01/20 11:27:18 AM
-76.5,35.1667,object4,09/01/20 11:20:08 AM
-76.41666667,35.25,object4,09/01/20 12:19:52 AM
-76.33333333,35.3333,object4,09/01/20 10:12:44 AM
-76.25,35.4167,object3,09/01/20 09:11:13 AM
-76.16666667,35.4167,object2,09/01/20 07:36:15 AM
-76.08333333,35.5,object4,09/01/20 01:13:02 PM
-76,35.5833,object3,09/01/20 01:04:06 AM
-76,35.6667,object3,09/01/20 11:00:05 AM
-75.91666667,35.75,object1,09/01/20 11:07:01 AM
-75.91666667,35.8333,object3,09/01/20 03:05:45 AM
-75.83333333,35.9167,object2,09/01/20 03:00:49 AM
-75.83333333,36,object1,09/01/20 06:23:34 AM
-75.83333333,36.0833,object3,09/01/20 04:52:19 AM
-75.83333333,36.1667,object1,09/01/20 02:10:15 AM
-75.83333333,36.25,object4,09/01/20 02:23:07 AM
-75.83333333,36.3333,object4,09/01/20 07:52:59 AM
-75.91666667,36.4167,object3,09/01/20 05:26:31 AM
-75.91666667,36.5,object3,09/01/20 05:50:06 AM
-75.91666667,36.5833,object3,09/01/20 04:35:39 AM
-75.91666667,36.6667,object5,09/01/20 12:56:47 PM
-75.91666667,36.75,object5,09/01/20 10:07:58 AM
-75.91666667,36.8333,object2,09/01/20 01:29:28 AM
-75.91666667,36.9167,object5,09/01/20 10:18:31 AM
-75.91666667,37,object2,09/01/20 08:37:50 AM
-75.91666667,37.0833,object4,09/01/20 06:35:14 AM
-75.83333333,37.1667,object3,09/01/20 02:16:27 AM
-75.75,37.25,object3,09/01/20 12:31:33 PM
-75.66666667,37.3333,object1,09/01/20 12:32:07 PM
-75.66666667,37.4167,object2,09/01/20 07:29:54 AM
-75.58333333,37.5,object3,09/01/20 04:15:13 AM
-75.58333333,37.5833,object5,09/01/20 12:40:14 PM
-75.58333333,37.6667,object3,09/01/20 08:37:01 AM
-75.5,37.75,object2,09/01/20 08:29:55 AM
-75.41666667,37.8333,object3,09/01/20 01:05:35 AM
-75.41666667,37.9167,object3,09/01/20 08:44:41 AM
-75.33333333,38,object4,09/01/20 07:37:26 AM
-75.25,38.0833,object3,09/01/20 02:36:14 AM
-75.16666667,38.1667,object4,09/01/20 09:54:25 AM
-75.08333333,38.25,object5,09/01/20 11:00:41 AM
-75.08333333,38.3333,object5,09/01/20 08:32:27 AM
-75.08333333,38.4167,object4,09/01/20 01:42:14 AM
-75.08333333,38.5,object1,09/01/20 01:19:07 AM
-75.08333333,38.5833,object4,09/01/20 02:56:21 AM
-75.08333333,38.6667,object3,09/01/20 07:58:29 AM
-75.08333333,38.75,object1,09/01/20 02:56:52 AM
-75.08333333,38.8333,object1,09/01/20 10:28:23 AM
-75,38.9167,object1,09/01/20 06:09:52 AM
-74.91666667,39,object4,09/01/20 01:53:25 AM
-74.83333333,39.0833,object2,09/01/20 07:52:49 AM
-74.75,39.1667,object4,09/01/20 12:44:05 PM
-74.66666667,39.25,object2,09/01/20 12:46:29 PM
-74.58333333,39.3333,object4,09/01/20 03:41:29 AM
-74.5,39.4167,object1,09/01/20 11:22:51 AM
-74.41666667,39.5,object2,09/01/20 08:23:23 AM
-74.33333333,39.5833,object4,09/01/20 01:52:33 AM
-74.25,39.6667,object5,09/01/20 11:32:27 AM
-74.16666667,39.75,object2,09/01/20 08:23:03 AM
-74.08333333,39.8333,object4,09/01/20 08:03:11 AM
-74,39.9167,object1,09/01/20 09:39:03 AM
-74,40,object4,09/01/20 01:22:08 AM
-74,40.0833,object5,09/01/20 04:43:11 AM
-74,40.1667,object3,09/01/20 12:22:41 AM
-73.91666667,40.25,object3,09/01/20 05:28:41 AM
-73.91666667,40.3333,object2,09/01/20 06:15:13 AM
-73.91666667,40.4167,object1,09/01/20 03:34:20 AM
-73.91666667,40.5,object1,09/01/20 08:39:32 AM
-73.83333333,40.5833,object4,09/01/20 09:38:28 AM
-73.75,40.6667,object4,09/01/20 01:48:26 AM
-73.66666667,40.6667,object4,09/01/20 10:28:56 AM
-73.58333333,40.6667,object3,09/01/20 07:01:06 AM
-73.5,40.6667,object4,09/01/20 11:17:48 AM
-73.41666667,40.75,object2,09/01/20 07:31:44 AM
-73.33333333,40.8333,object5,09/01/20 11:40:58 AM
-73.25,40.9167,object2,09/01/20 07:15:53 AM
-73.16666667,41,object5,09/01/20 05:19:11 AM
-73.08333333,41,object5,09/01/20 07:42:08 AM
-73,41,object5,09/01/20 06:11:28 AM
-72.91666667,41,object4,09/01/20 03:09:07 AM
-72.83333333,41,object1,09/01/20 02:20:25 AM
-72.75,41,object3,09/01/20 01:31:12 PM
-72.66666667,41.0833,object4,09/01/20 10:26:33 AM
-72.58333333,41.0833,object3,09/01/20 02:16:41 AM
-72.5,41.1667,object4,09/01/20 11:28:19 AM
-72.41666667,41.25,object5,09/01/20 04:29:51 AM
-72.33333333,41.3333,object5,09/01/20 07:17:37 AM
-72.25,41.3333,object5,09/01/20 11:30:45 AM
-72.16666667,41.4167,object5,09/01/20 12:30:55 PM
-72.08333333,41.4167,object5,09/01/20 07:08:09 AM
-72,41.4167,object4,09/01/20 02:00:23 AM
-71.91666667,41.4167,object1,09/01/20 06:01:08 AM
-71.83333333,41.4167,object5,09/01/20 03:11:15 AM
-71.75,41.4167,object5,09/01/20 01:40:16 AM
-71.66666667,41.4167,object2,09/01/20 01:20:32 PM
-71.58333333,41.4167,object1,09/01/20 01:41:35 AM
-71.5,41.5,object3,09/01/20 05:34:34 AM
-71.41666667,41.5833,object2,09/01/20 12:36:43 AM
-71.33333333,41.5833,object2,09/01/20 06:15:13 AM
-71.25,41.5833,object5,09/01/20 09:59:36 AM
-71.16666667,41.5833,object2,09/01/20 08:10:32 AM
-71.08333333,41.5833,object3,09/01/20 04:53:31 AM
-71,41.6667,object3,09/01/20 07:41:52 AM
-70.91666667,41.6667,object5,09/01/20 12:07:22 PM
-70.83333333,41.75,object3,09/01/20 06:18:36 AM
-70.75,41.75,object3,09/01/20 10:47:08 AM
-70.66666667,41.75,object3,09/01/20 09:39:00 AM
-70.58333333,41.8333,object2,09/01/20 01:43:07 PM
-70.66666667,41.9167,object1,09/01/20 10:03:27 AM
-70.75,42,object4,09/01/20 08:06:09 AM
-70.75,42.0833,object4,09/01/20 09:21:41 AM
-70.83333333,42.1667,object1,09/01/20 10:26:49 AM
-70.91666667,42.25,object4,09/01/20 10:04:51 AM
-70.91666667,42.3333,object4,09/01/20 04:10:55 AM
-70.91666667,42.4167,object4,09/01/20 12:33:50 PM
-70.83333333,42.5,object5,09/01/20 05:11:09 AM
-70.75,42.5833,object1,09/01/20 05:30:59 AM
-70.75,42.6667,object3,09/01/20 12:15:15 PM
-70.75,42.75,object3,09/01/20 10:03:14 AM
-70.75,42.8333,object2,09/01/20 12:32:46 AM
-70.75,42.9167,object3,09/01/20 06:24:39 AM
-70.66666667,43,object5,09/01/20 01:29:00 PM
-70.58333333,43.0833,object3,09/01/20 04:47:24 AM
-70.58333333,43.1667,object5,09/01/20 01:27:35 AM
-70.58333333,43.25,object2,09/01/20 03:19:43 AM
-70.5,43.3333,object3,09/01/20 10:28:31 AM
-70.41666667,43.4167,object4,09/01/20 06:24:58 AM
-70.33333333,43.5,object5,09/01/20 08:31:09 AM
-70.25,43.5833,object1,09/01/20 06:31:13 AM
-70.16666667,43.6667,object4,09/01/20 09:21:40 AM
-70.08333333,43.75,object1,09/01/20 01:16:17 AM
-70,43.8333,object2,09/01/20 04:12:48 AM
-69.91666667,43.8333,object5,09/01/20 07:03:18 AM
-69.83333333,43.8333,object2,09/01/20 05:15:53 AM
-69.75,43.8333,object1,09/01/20 04:03:37 AM
-69.66666667,43.8333,object2,09/01/20 06:24:50 AM
-69.58333333,43.9167,object5,09/01/20 11:38:08 AM
-69.5,44,object3,09/01/20 08:14:20 AM
-69.41666667,44,object1,09/01/20 06:14:55 AM
-69.33333333,44,object5,09/01/20 12:10:12 PM
-69.25,44,object2,09/01/20 03:07:52 AM
-69.16666667,44.0833,object1,09/01/20 06:23:06 AM
-69.08333333,44.1667,object2,09/01/20 02:20:41 AM
-69,44.25,object2,09/01/20 07:12:10 AM
-68.91666667,44.3333,object1,09/01/20 07:54:36 AM
-68.83333333,44.3333,object5,09/01/20 12:37:54 PM
-68.75,44.3333,object1,09/01/20 03:03:38 AM
-68.66666667,44.3333,object1,09/01/20 08:52:18 AM
-68.58333333,44.3333,object3,09/01/20 01:06:02 AM
-68.5,44.4167,object1,09/01/20 06:15:04 AM
-68.41666667,44.4167,object3,09/01/20 02:30:35 AM
-68.33333333,44.4167,object4,09/01/20 03:17:46 AM
-68.25,44.5,object4,09/01/20 09:31:37 AM
-68.16666667,44.5,object3,09/01/20 02:20:39 AM
-68.08333333,44.5,object3,09/01/20 10:39:43 AM
-68,44.5,object1,09/01/20 10:49:29 AM
-67.91666667,44.5833,object1,09/01/20 11:57:35 AM
-67.83333333,44.5833,object3,09/01/20 04:09:13 AM
